Card Name,Quantity,ID #,Rarity,Set,Collector #,Premium,
"Council's Judgment",4,53181,Rare,VMA,20/325,No
"Crescendo of War",4,52971,Rare,VMA,21/325,No
"Decree of Justice",4,53147,Rare,VMA,22/325,No
"Deftblade Elite",4,53131,Common,VMA,23/325,No
"Devout Witness",4,52831,Uncommon,VMA,24/325,No
"Empyrial Armor",4,52645,Uncommon,VMA,25/325,No
"Eternal Dragon",4,52595,Rare,VMA,26/325,No
"Exile",4,53115,Common,VMA,27/325,No
"Gerrard's Battle Cry",4,52689,Rare,VMA,28/325,No
"Gilded Light",4,53143,Common,VMA,29/325,No
"Gustcloak Harrier",4,53023,Common,VMA,30/325,No
"Jareth, Leonine Titan",4,53031,Rare,VMA,31/325,No
"Karmic Guide",4,53019,Rare,VMA,32/325,No
"Kongming, "Sleeping Dragon"",4,52787,Rare,VMA,33/325,No
"Mistmoon Griffin",4,52651,Common,VMA,34/325,No
"Mystic Zealot",4,52921,Uncommon,VMA,35/325,No
"Noble Templar",4,53145,Common,VMA,36/325,No
"Parallax Wave",4,52839,Rare,VMA,37/325,No
"Phantom Nomad",4,52993,Common,VMA,38/325,No
"Pianna, Nomad Captain",4,52937,Uncommon,VMA,39/325,No
"Radiant, Archangel",4,52811,Uncommon,VMA,40/325,No
"Radiant's Judgment",4,52805,Common,VMA,41/325,No
"Renewed Faith",4,53025,Common,VMA,42/325,No
"Seal of Cleansing",4,52843,Common,VMA,43/325,No
"Shelter",4,52939,Common,VMA,44/325,No
"Sidar Jabari",4,52623,Uncommon,VMA,45/325,No
"Soltari Emissary",4,52685,Common,VMA,46/325,No
"Soltari Trooper",4,52663,Common,VMA,47/325,No
"Spirit Cairn",4,52997,Rare,VMA,48/325,No
"Spirit Mirror",4,52687,Rare,VMA,49/325,No
"Stoic Champion",4,53129,Uncommon,VMA,50/325,No
"Swords to Plowshares",4,52909,Uncommon,VMA,51/325,No
"Teroh's Faithful",4,52943,Common,VMA,52/325,No
"Winds of Rath",4,52691,Rare,VMA,53/325,No
"Zhalfirin Crusader",4,52633,Rare,VMA,54/325,No
"Academy Elite",4,53185,Rare,VMA,55/325,No
"Aquamoeba",4,52947,Common,VMA,56/325,No
"Brain Freeze",4,53153,Uncommon,VMA,57/325,No
"Brainstorm",4,53117,Common,VMA,58/325,No
"Choking Tethers",4,53033,Common,VMA,59/325,No
"Circular Logic",4,52967,Common,VMA,60/325,No
"Cloud Djinn",4,52649,Uncommon,VMA,61/325,No
"Cloud of Faeries",4,52801,Uncommon,VMA,62/325,No
"Control Magic",4,53067,Rare,VMA,63/325,No
"Counterspell",4,52827,Common,VMA,64/325,No
"Deep Analysis",4,52953,Common,VMA,65/325,No
"Ephemeron",4,52711,Rare,VMA,66/325,No
"Fact or Fiction",8,52825,Uncommon,VMA,67/325,No
"Flusterstorm",4,52973,Rare,VMA,68/325,No
"Frantic Search",4,52803,Common,VMA,70/325,No
"Future Sight",4,53069,Rare,VMA,71/325,No
"Gush",4,52835,Uncommon,VMA,72/325,No
"High Tide",8,53217,Uncommon,VMA,73/325,No
"Jace, the Mind Sculptor",2,52879,Mythic Rare,VMA,74/325,No
"Keeneye Aven",4,53123,Common,VMA,75/325,No
"Killer Whale",4,52727,Common,VMA,76/325,No
"Krovikan Sorcerer",4,52991,Common,VMA,77/325,No
"Mana Drain",1,53157,Mythic Rare,VMA,78/325,No
"Man-o'-War",4,52627,Common,VMA,79/325,No
"Mind's Desire",4,52753,Rare,VMA,80/325,No
"Morphling",4,52773,Mythic Rare,VMA,81/325,No
"Muzzio, Visionary Architect",4,53209,Mythic Rare,VMA,82/325,No
"Obsessive Search",4,52951,Common,VMA,83/325,No
"Ophidian",4,52643,Common,VMA,84/325,No
"Owl Familiar",4,52739,Common,VMA,85/325,No
"Palinchron",4,52791,Rare,VMA,86/325,No
"Plea for Power",4,53205,Rare,VMA,87/325,No
"Power Sink",4,52779,Uncommon,VMA,88/325,No
"Repel",4,52933,Common,VMA,89/325,No
"Rescind",4,52777,Common,VMA,90/325,No
"Scrivener",4,52935,Common,VMA,91/325,No
"Sea Drake",4,52717,Rare,VMA,92/325,No
"Serendib Efreet",4,52857,Uncommon,VMA,93/325,No
"Skywing Aven",4,52949,Common,VMA,94/325,No
"Stroke of Genius",4,52759,Rare,VMA,95/325,No
"Temporal Fissure",4,53229,Common,VMA,96/325,No
"Thalakos Drifters",4,52715,Uncommon,VMA,97/325,No
"Tradewind Rider",4,52683,Rare,VMA,98/325,No
"Turnabout",12,53175,Uncommon,VMA,99/325,No
"Upheaval",4,52931,Mythic Rare,VMA,100/325,No
"Volrath's Shapeshifter",4,52707,Rare,VMA,101/325,No
"Waterfront Bouncer",4,52829,Uncommon,VMA,102/325,No
"Addle",4,52869,Common,VMA,103/325,No
"Animate Dead",4,52989,Uncommon,VMA,104/325,No
"Baleful Force",4,53173,Rare,VMA,105/325,No
"Cabal Ritual",4,52959,Uncommon,VMA,106/325,No
"Carnophage",4,52733,Common,VMA,107/325,No
"Chainer's Edict",4,53167,Common,VMA,108/325,No
"Choking Sands",4,52605,Common,VMA,109/325,No
"Crovax the Cursed",4,52699,Rare,VMA,110/325,No
"Cruel Bargain",4,52735,Rare,VMA,111/325,No
"Dark Hatchling",4,53021,Uncommon,VMA,112/325,No
"Dark Ritual",4,52637,Common,VMA,113/325,No
"Dauthi Mercenary",4,52693,Common,VMA,114/325,No
"Death's-Head Buzzard",4,53149,Common,VMA,115/325,No
"Demonic Tutor",1,52849,Mythic Rare,VMA,116/325,No
"Drakestown Forgotten",4,53197,Rare,VMA,117/325,No
"Expunge",4,52769,Common,VMA,118/325,No
"Fallen Askari",4,52625,Common,VMA,119/325,No
"Famine",4,53179,Uncommon,VMA,120/325,No
"Fledgling Djinn",4,52641,Common,VMA,121/325,No
"Hymn to Tourach",8,53107,Uncommon,VMA,122/325,No
"Ichorid",4,52969,Rare,VMA,123/325,No
"Kezzerdrix",4,52669,Uncommon,VMA,124/325,No
"Laquatus's Champion",4,52961,Rare,VMA,125/325,No
"Living Death",4,53215,Rare,VMA,126/325,No
"Lurking Evil",4,52767,Uncommon,VMA,127/325,No
"Mesmeric Fiend",4,52957,Common,VMA,128/325,No
"Nature's Ruin",4,52737,Rare,VMA,129/325,No
"Necropotence",4,52861,Rare,VMA,130/325,No
"Nightscape Familiar",4,52887,Common,VMA,131/325,No
"Paralyze",4,52639,Common,VMA,132/325,No
"Phyrexian Defiler",4,52799,Uncommon,VMA,133/325,No
"Predatory Nightstalker",4,52719,Common,VMA,134/325,No
"Putrid Imp",4,52955,Common,VMA,135/325,No
"Reanimate",4,52695,Uncommon,VMA,136/325,No
"Recurring Nightmare",4,52725,Rare,VMA,137/325,No
"Reign of the Pit",4,53189,Rare,VMA,138/325,No
"Sarcomancy",4,52671,Uncommon,VMA,139/325,No
"Skirge Familiar",4,52783,Common,VMA,140/325,No
"Spinal Graft",4,52653,Common,VMA,141/325,No
"Tendrils of Agony",8,52797,Uncommon,VMA,142/325,No
"Tyrant's Choice",4,53195,Common,VMA,143/325,No
"Urborg Uprising",4,52907,Common,VMA,144/325,No
"Vampiric Tutor",1,52631,Rare,VMA,145/325,No
"Visara the Dreadful",4,53061,Rare,VMA,146/325,No
"Yawgmoth's Bargain",1,52813,Mythic Rare,VMA,147/325,No
"Yawgmoth's Will",1,52781,Mythic Rare,VMA,148/325,No
"Aftershock",4,52661,Common,VMA,149/325,No
"Beetleback Chief",4,53013,Common,VMA,150/325,No
"Burning of Xinye",4,52789,Rare,VMA,151/325,No
"Burning Wish",4,53001,Rare,VMA,152/325,No
"Chain Lightning",4,52911,Common,VMA,153/325,No
"Chaos Warp",4,52977,Rare,VMA,154/325,No
"Chartooth Cougar",4,53063,Common,VMA,155/325,No
"Clickslither",4,53125,Rare,VMA,156/325,No
"Crater Hellion",4,52757,Rare,VMA,157/325,No
"Falter",4,52775,Common,VMA,158/325,No
"Fireblast",4,53071,Uncommon,VMA,159/325,No
"Flametongue Kavu",4,52917,Uncommon,VMA,160/325,No
"Flowstone Hellion",4,52701,Uncommon,VMA,161/325,No
"Gamble",4,52765,Rare,VMA,162/325,No
"Giant Strength",4,52659,Common,VMA,163/325,No
"Goblin Commando",4,52821,Common,VMA,164/325,No
"Goblin General",4,52709,Common,VMA,165/325,No
"Goblin Goon",4,53127,Uncommon,VMA,166/325,No
"Goblin Lackey",1,52860,Rare,VMA,167/325,Yes
"Goblin Lackey",4,52859,Rare,VMA,167/325,No
"Goblin Matron",4,52883,Common,VMA,168/325,No
"Goblin Patrol",4,52785,Common,VMA,169/325,No
"Goblin Piledriver",4,52755,Rare,VMA,170/325,No
"Goblin Ringleader",4,53073,Uncommon,VMA,171/325,No
"Goblin Settler",4,52823,Uncommon,VMA,172/325,No
"Goblin Warchief",4,53141,Uncommon,VMA,173/325,No
"Hulking Goblin",4,52743,Common,VMA,174/325,No
"Kaervek's Torch",4,52615,Uncommon,VMA,175/325,No
"Kindle",4,52657,Common,VMA,176/325,No
"Lightning Dragon",4,52751,Rare,VMA,177/325,No
"Lightning Rift",4,53037,Uncommon,VMA,178/325,No
"Orcish Lumberjack",4,53111,Common,VMA,179/325,No
"Pillaging Horde",4,52745,Uncommon,VMA,180/325,No
"Reckless Charge",4,52927,Common,VMA,181/325,No
"Rites of Initiation",4,52929,Uncommon,VMA,182/325,No
"Rorix Bladewing",4,53043,Rare,VMA,183/325,No
"Scourge of the Throne",4,53191,Mythic Rare,VMA,184/325,No
"Skirk Drill Sergeant",4,53135,Common,VMA,185/325,No
"Skirk Prospector",4,53039,Common,VMA,186/325,No
"Solar Blast",4,53041,Common,VMA,187/325,No
"Spark Spray",4,53035,Common,VMA,188/325,No
"Starstorm",4,53171,Rare,VMA,189/325,No
"Sulfuric Vortex",4,53151,Rare,VMA,190/325,No
"Wall of Diffusion",4,52655,Common,VMA,191/325,No
"Wheel of Fortune",4,53245,Mythic Rare,VMA,192/325,No
"Worldgorger Dragon",4,52999,Rare,VMA,193/325,No
"Armor of Thorns",4,52601,Common,VMA,194/325,No
"Arrogant Wurm",4,52983,Common,VMA,195/325,No
"Basking Rootwalla",4,52963,Common,VMA,196/325,No
"Berserk",8,52855,Rare,VMA,197/325,No
"Blastoderm",4,52875,Uncommon,VMA,198/325,No
"Brindle Shoat",4,53011,Common,VMA,199/325,No
"Channel",4,52851,Mythic Rare,VMA,200/325,No
"Claws of Wirewood",4,53139,Common,VMA,201/325,No
"Deranged Hermit",4,52793,Rare,VMA,202/325,No
"Desert Twister",4,53227,Uncommon,VMA,203/325,No
"Dreampod Druid",4,53017,Uncommon,VMA,204/325,No
"Elephant Guide",4,52915,Common,VMA,205/325,No
"Elvish Aberration",4,53137,Common,VMA,206/325,No
"Erhnam Djinn",4,53007,Uncommon,VMA,207/325,No
"Eureka",4,53165,Mythic Rare,VMA,208/325,No
"Fastbond",1,53237,Mythic Rare,VMA,209/325,No
"Fyndhorn Elves",4,53105,Common,VMA,210/325,No
"Gaea's Embrace",4,52771,Uncommon,VMA,211/325,No
"Genesis",4,53009,Rare,VMA,212/325,No
"Giant Mantis",4,52609,Common,VMA,213/325,No
"Gigapede",4,53045,Rare,VMA,214/325,No
"Grizzly Fate",4,53005,Uncommon,VMA,215/325,No
"Hermit Druid",4,52703,Rare,VMA,216/325,No
"Jungle Wurm",4,52613,Common,VMA,217/325,No
"Krosan Tusker",4,53113,Common,VMA,218/325,No
"Krosan Vorine",4,53133,Common,VMA,219/325,No
"Nature's Lore",4,52741,Common,VMA,220/325,No
"Norwood Priestess",4,52721,Rare,VMA,221/325,No
"Nostalgic Dreams",4,52965,Uncommon,VMA,222/325,No
"Oath of Druids",4,52723,Mythic Rare,VMA,223/325,No
"Penumbra Wurm",4,53075,Uncommon,VMA,224/325,No
"Provoke",4,52705,Common,VMA,225/325,No
"Realm Seekers",4,53201,Rare,VMA,226/325,No
"Regrowth",10,53083,Rare,VMA,227/325,No
"Roar of the Wurm",4,52923,Uncommon,VMA,228/325,No
"Rofellos, Llanowar Emissary",4,52815,Rare,VMA,229/325,No
"Saproling Burst",4,52841,Rare,VMA,230/325,No
"Silvos, Rogue Elemental",4,53049,Rare,VMA,231/325,No
"Simian Grunts",4,52807,Common,VMA,232/325,No
"Sudden Strength",4,53003,Common,VMA,233/325,No
"Survival of the Fittest",4,52837,Rare,VMA,234/325,No
"Sylvan Library",4,53109,Rare,VMA,235/325,No
"Symbiotic Wurm",4,53047,Uncommon,VMA,236/325,No
"Tangle",4,52867,Common,VMA,237/325,No
"Tribute to the Wild",4,52981,Common,VMA,238/325,No
"Wild Mongrel",4,52925,Common,VMA,239/325,No
"Yavimaya Elder",4,52889,Uncommon,VMA,240/325,No
"Aether Mutation",4,52905,Uncommon,VMA,241/325,No
"Armadillo Cloak",4,52891,Uncommon,VMA,242/325,No
"Baleful Strix",4,53015,Rare,VMA,243/325,No
"Basandra, Battle Seraph",4,52979,Rare,VMA,244/325,No
"Blazing Specter",4,52863,Uncommon,VMA,245/325,No
"Brago, King Eternal",4,53203,Rare,VMA,246/325,No
"Dack Fayden",2,52985,Mythic Rare,VMA,247/325,No
"Dack's Duplicate",4,53199,Rare,VMA,248/325,No
"Death Grasp",4,53121,Uncommon,VMA,249/325,No
"Deathreap Ritual",4,53207,Uncommon,VMA,250/325,No
"Edric, Spymaster of Trest",4,52975,Rare,VMA,251/325,No
"Fires of Yavimaya",4,53169,Uncommon,VMA,252/325,No
"Goblin Trenches",5,52903,Uncommon,VMA,253/325,No
"Grenzo, Dungeon Warden",4,53211,Rare,VMA,254/325,No
"Magister of Worth",4,53187,Rare,VMA,255/325,No
"Marchesa, the Black Rose",4,53193,Mythic Rare,VMA,256/325,No
"Prophetic Bolt",4,53065,Uncommon,VMA,257/325,No
"Psychatog",8,53231,Uncommon,VMA,258/325,No
"Reviving Vapors",4,52871,Uncommon,VMA,259/325,No
"Selvala, Explorer Returned",4,53213,Rare,VMA,260/325,No
"Shivan Wurm",4,52893,Rare,VMA,261/325,No
"Spiritmonger",4,52599,Rare,VMA,262/325,No
"Ankh of Mishra",4,52635,Rare,VMA,263/325,No
"Chimeric Idol",4,52847,Uncommon,VMA,264/325,No
"City in a Bottle",4,53235,Mythic Rare,VMA,265/325,No
"Coercive Portal",4,53183,Mythic Rare,VMA,266/325,No
"Cursed Scroll",4,52667,Rare,VMA,267/325,No
"Flowstone Sculpture",4,52665,Rare,VMA,268/325,No
"Ivory Tower",4,52901,Uncommon,VMA,269/325,No
"Karn, Silver Golem",4,52749,Rare,VMA,270/325,No
"Lion's Eye Diamond",1,53221,Mythic Rare,VMA,271/325,No
"Mana Crypt",1,52941,Mythic Rare,VMA,272/325,No
"Mana Prism",4,52617,Common,VMA,273/325,No
"Mana Vault",4,53161,Rare,VMA,274/325,No
"Masticore",4,52895,Rare,VMA,275/325,No
"Memory Jar",4,52809,Mythic Rare,VMA,276/325,No
"Nevinyrral's Disk",4,52897,Rare,VMA,277/325,No
"Null Rod",4,52647,Rare,VMA,278/325,No
"Predator, Flagship",4,52845,Rare,VMA,279/325,No
"Ring of Gix",4,52795,Rare,VMA,280/325,No
"Skullclamp",4,53225,Mythic Rare,VMA,281/325,No
"Smokestack",4,53219,Rare,VMA,282/325,No
"Sphere of Resistance",4,52731,Rare,VMA,284/325,No
"Su-Chi",4,53239,Uncommon,VMA,285/325,No
"Thopter Squadron",4,52729,Uncommon,VMA,286/325,No
"Time Vault",1,53091,Mythic Rare,VMA,287/325,No
"Triangle of War",4,52629,Uncommon,VMA,288/325,No
"Ancient Tomb",4,52697,Rare,VMA,289/325,No
"Bad River",4,52603,Uncommon,VMA,290/325,No
"Badlands",1,53077,Rare,VMA,291/325,No
"Barren Moor",4,53055,Common,VMA,292/325,No
"Bayou",1,53079,Rare,VMA,293/325,No
"Bazaar of Baghdad",4,53233,Mythic Rare,VMA,294/325,No
"Caldera Lake",4,52679,Uncommon,VMA,295/325,No
"Flood Plain",4,52607,Uncommon,VMA,296/325,No
"Forgotten Cave",4,53223,Common,VMA,297/325,No
"Grand Coliseum",4,53059,Rare,VMA,298/325,No
"Grasslands",4,52611,Uncommon,VMA,299/325,No
"Keldon Necropolis",4,52873,Rare,VMA,300/325,No
"Kjeldoran Outpost",4,53101,Rare,VMA,301/325,No
"Lake of the Dead",4,53103,Rare,VMA,302/325,No
"Library of Alexandria",1,53159,Mythic Rare,VMA,303/325,No
"Lonely Sandbar",4,53053,Common,VMA,304/325,No
"Mishra's Workshop",4,53163,Mythic Rare,VMA,305/325,No
"Mountain Valley",4,52619,Uncommon,VMA,306/325,No
"Pine Barrens",4,52675,Uncommon,VMA,307/325,No
"Plateau",1,53081,Rare,VMA,308/325,No
"Rocky Tar Pit",4,52621,Uncommon,VMA,309/325,No
"Salt Flats",4,52673,Uncommon,VMA,310/325,No
"Savannah",1,53085,Rare,VMA,311/325,No
"Scabland",4,52681,Uncommon,VMA,312/325,No
"Scrubland",1,53087,Rare,VMA,313/325,No
"Secluded Steppe",4,53051,Common,VMA,314/325,No
"Skyshroud Forest",4,52677,Uncommon,VMA,315/325,No
"Strip Mine",1,52853,Rare,VMA,316/325,No
"Taiga",1,53089,Rare,VMA,317/325,No
"Thawing Glaciers",4,52881,Rare,VMA,318/325,No
"Tolarian Academy",1,52761,Mythic Rare,VMA,319/325,No
"Tranquil Thicket",4,53057,Common,VMA,320/325,No
"Tropical Island",1,53093,Rare,VMA,321/325,No
"Tundra",1,53095,Rare,VMA,322/325,No
"Underground Sea",1,53097,Rare,VMA,323/325,No
"Volcanic Island",1,53099,Rare,VMA,324/325,No
"Yavimaya Hollow",4,52817,Rare,VMA,325/325,No
"Acolyte's Reward",4,51763,Uncommon,BNG,1/165,No
"Akroan Phalanx",4,51759,Uncommon,BNG,2/165,No
"Akroan Skyguard",4,51571,Common,BNG,3/165,No
"Archetype of Courage",4,51757,Uncommon,BNG,4/165,No
"Dawn to Dusk",4,51581,Uncommon,BNG,6/165,No
"Eidolon of Countless Battles",4,51717,Rare,BNG,7/165,No
"Elite Skirmisher",4,51749,Common,BNG,8/165,No
"Ephara's Radiance",4,51753,Common,BNG,9/165,No
"Excoriate",4,51583,Common,BNG,10/165,No
"Fated Retribution",4,51773,Rare,BNG,11/165,No
"Ghostblade Eidolon",4,51661,Uncommon,BNG,12/165,No
"Glimpse the Sun God",4,51767,Uncommon,BNG,13/165,No
"God-Favored General",4,51659,Uncommon,BNG,14/165,No
"Great Hart",4,51575,Common,BNG,15/165,No
"Griffin Dreamfinder",4,51577,Common,BNG,16/165,No
"Hero of Iroas",4,51715,Rare,BNG,17/165,No
"Hold at Bay",4,51751,Common,BNG,18/165,No
"Loyal Pegasus",4,51569,Common,BNG,19/165,No
"Mortal's Ardor",4,51579,Common,BNG,20/165,No
"Nyxborn Shieldmate",4,51567,Common,BNG,21/165,No
"Oreskos Sun Guide",4,51573,Common,BNG,22/165,No
"Ornitharch",4,51761,Uncommon,BNG,23/165,No
"Plea for Guidance",4,51771,Rare,BNG,24/165,No
"Revoke Existence",4,51663,Common,BNG,25/165,No
"Silent Sentinel",4,51719,Rare,BNG,26/165,No
"Spirit of the Labyrinth",4,51769,Rare,BNG,27/165,No
"Sunbond",4,51765,Uncommon,BNG,28/165,No
"Vanguard of Brimaz",4,51755,Uncommon,BNG,29/165,No
"Aerie Worshippers",4,51669,Uncommon,BNG,30/165,No
"Arbiter of the Ideal",4,51723,Rare,BNG,31/165,No
"Archetype of Imagination",4,51787,Uncommon,BNG,32/165,No
"Chorus of the Tides",4,51777,Common,BNG,33/165,No
"Crypsis",4,51779,Common,BNG,34/165,No
"Deepwater Hypnotist",4,51775,Common,BNG,35/165,No
"Divination",4,51599,Common,BNG,36/165,No
"Eternity Snare",4,51793,Uncommon,BNG,37/165,No
"Evanescent Intellect",4,51591,Common,BNG,38/165,No
"Fated Infatuation",4,51799,Rare,BNG,39/165,No
"Flitterstep Eidolon",4,51667,Uncommon,BNG,40/165,No
"Floodtide Serpent",4,51589,Common,BNG,41/165,No
"Kraken of the Straits",4,51789,Uncommon,BNG,42/165,No
"Meletis Astronomer",4,51783,Uncommon,BNG,43/165,No
"Mindreaver",4,51721,Rare,BNG,44/165,No
"Nullify",4,51597,Common,BNG,45/165,No
"Nyxborn Triton",4,51585,Common,BNG,46/165,No
"Oracle's Insight",4,51791,Uncommon,BNG,47/165,No
"Perplexing Chimera",4,51795,Rare,BNG,48/165,No
"Retraction Helix",4,51593,Common,BNG,49/165,No
"Siren of the Fanged Coast",4,51785,Uncommon,BNG,50/165,No
"Sphinx's Disciple",4,51587,Common,BNG,51/165,No
"Stratus Walk",4,51595,Common,BNG,52/165,No
"Sudden Storm",4,51781,Common,BNG,53/165,No
"Thassa's Rebuff",4,51671,Uncommon,BNG,54/165,No
"Tromokratis",4,51725,Rare,BNG,55/165,No
"Vortex Elemental",4,51665,Uncommon,BNG,56/165,No
"Whelming Wave",4,51797,Rare,BNG,57/165,No
"Archetype of Finality",4,51809,Uncommon,BNG,58/165,No
"Ashiok's Adept",4,51807,Uncommon,BNG,59/165,No
"Asphyxiate",4,51619,Common,BNG,60/165,No
"Bile Blight",4,51817,Uncommon,BNG,61/165,No
"Black Oak of Odunos",4,51805,Uncommon,BNG,62/165,No
"Champion of Stray Souls",1,51821,Mythic Rare,BNG,63/165,No
"Claim of Erebos",4,51615,Common,BNG,64/165,No
"Drown in Sorrow",4,51679,Uncommon,BNG,65/165,No
"Eater of Hope",4,51727,Rare,BNG,66/165,No
"Eye Gouge",4,51611,Common,BNG,67/165,No
"Fate Unraveler",4,51815,Rare,BNG,68/165,No
"Fated Return",4,51819,Rare,BNG,69/165,No
"Felhide Brawler",4,51601,Common,BNG,70/165,No
"Forlorn Pseudamma",4,51675,Uncommon,BNG,71/165,No
"Forsaken Drifters",4,51607,Common,BNG,72/165,No
"Gild",4,51681,Rare,BNG,73/165,No
"Grisly Transformation",4,51613,Common,BNG,74/165,No
"Herald of Torment",4,51811,Rare,BNG,75/165,No
"Marshmist Titan",4,51609,Common,BNG,76/165,No
"Necrobite",4,51617,Common,BNG,77/165,No
"Nyxborn Eidolon",4,51603,Common,BNG,78/165,No
"Odunos River Trawler",4,51673,Uncommon,BNG,79/165,No
"Pain Seer",4,51813,Rare,BNG,80/165,No
"Sanguimancy",4,51683,Uncommon,BNG,81/165,No
"Servant of Tymaret",4,51605,Common,BNG,82/165,No
"Shrike Harpy",4,51677,Uncommon,BNG,83/165,No
"Spiteful Returned",4,51803,Uncommon,BNG,84/165,No
"Warchanter of Mogis",4,51801,Common,BNG,85/165,No
"Weight of the Underworld",4,51621,Common,BNG,86/165,No
"Akroan Conscriptor",4,51691,Uncommon,BNG,87/165,No
"Archetype of Aggression",4,51827,Uncommon,BNG,88/165,No
"Bolt of Keranos",4,51637,Common,BNG,89/165,No
"Cyclops of One-Eyed Pass",4,51825,Common,BNG,90/165,No
"Epiphany Storm",4,51629,Common,BNG,91/165,No
"Everflame Eidolon",4,51687,Uncommon,BNG,92/165,No
"Fall of the Hammer",4,51639,Common,BNG,93/165,No
"Fated Conflagration",4,51841,Rare,BNG,94/165,No
"Fearsome Temper",4,51631,Common,BNG,95/165,No
"Felhide Spiritbinder",4,51731,Rare,BNG,96/165,No
"Flame-Wreathed Phoenix",1,51741,Mythic Rare,BNG,97/165,No
"Forgestoker Dragon",4,51733,Rare,BNG,98/165,No
"Impetuous Sunchaser",4,51623,Common,BNG,99/165,No
"Kragma Butcher",4,51625,Common,BNG,100/165,No
"Lightning Volley",4,51835,Uncommon,BNG,101/165,No
"Nyxborn Rollicker",4,51875,Common,BNG,102/165,No
"Oracle of Bones",4,51837,Rare,BNG,103/165,No
"Pharagax Giant",4,51627,Common,BNG,104/165,No
"Pinnacle of Rage",4,51693,Uncommon,BNG,105/165,No
"Reckless Reveler",4,51823,Common,BNG,106/165,No
"Rise to the Challenge",4,51635,Common,BNG,107/165,No
"Satyr Firedancer",4,51729,Rare,BNG,108/165,No
"Satyr Nyx-Smith",4,51685,Uncommon,BNG,109/165,No
"Scouring Sands",4,51633,Common,BNG,110/165,No
"Searing Blood",4,51833,Uncommon,BNG,111/165,No
"Stormcaller of Keranos",4,51689,Uncommon,BNG,112/165,No
"Thunder Brute",4,51829,Uncommon,BNG,113/165,No
"Thunderous Might",4,51831,Uncommon,BNG,114/165,No
"Whims of the Fates",4,51839,Rare,BNG,115/165,No
"Archetype of Endurance",4,51845,Uncommon,BNG,116/165,No
"Aspect of Hydra",4,51557,Common,BNG,117/165,No
"Charging Badger",4,51641,Common,BNG,118/165,No
"Courser of Kruphix",4,51851,Rare,BNG,119/165,No
"Culling Mark",4,51653,Common,BNG,120/165,No
"Fated Intervention",4,51855,Rare,BNG,121/165,No
"Graverobber Spider",4,51697,Uncommon,BNG,122/165,No
"Hero of Leina Tower",4,51735,Rare,BNG,123/165,No
"Hunter's Prowess",4,51857,Rare,BNG,124/165,No
"Karametra's Favor",4,51657,Common,BNG,125/165,No
"Mischief and Mayhem",4,51849,Uncommon,BNG,126/165,No
"Mortal's Resolve",4,51655,Common,BNG,127/165,No
"Nessian Demolok",4,51701,Uncommon,BNG,128/165,No
"Nessian Wilds Ravager",4,51553,Rare,BNG,129/165,No
"Noble Quarry",4,51695,Uncommon,BNG,130/165,No
"Nyxborn Wolf",4,51647,Common,BNG,131/165,No
"Peregrination",4,51847,Uncommon,BNG,132/165,No
"Pheres-Band Raiders",4,51703,Uncommon,BNG,133/165,No
"Pheres-Band Tromper",4,51649,Common,BNG,134/165,No
"Raised by Wolves",4,51699,Uncommon,BNG,135/165,No
"Satyr Wayfinder",4,51643,Common,BNG,136/165,No
"Scourge of Skola Vale",4,51853,Rare,BNG,137/165,No
"Setessan Oathsworn",4,51877,Common,BNG,138/165,No
"Setessan Starbreaker",4,51843,Common,BNG,139/165,No
"Skyreaping",4,51705,Uncommon,BNG,140/165,No
"Snake of the Golden Grove",4,51651,Common,BNG,141/165,No
"Swordwise Centaur",4,51645,Common,BNG,142/165,No
"Unravel the Aether",4,51707,Uncommon,BNG,143/165,No
"Chromanticore",4,51869,Mythic Rare,BNG,144/165,No
"Ephara, God of the Polis",1,51549,Mythic Rare,BNG,145/165,No
"Ephara's Enlightenment",4,51859,Uncommon,BNG,146/165,No
"Fanatic of Xenagos",4,51865,Uncommon,BNG,147/165,No
"Karametra, God of Harvests",1,51747,Mythic Rare,BNG,148/165,No
"Kiora, the Crashing Wave",1,51551,Mythic Rare,BNG,149/165,No
"Kiora's Follower",4,51709,Uncommon,BNG,150/165,No
"Mogis, God of Slaughter",1,51743,Mythic Rare,BNG,151/165,No
"Phenax, God of Deception",1,51555,Mythic Rare,BNG,152/165,No
"Ragemonger",4,51863,Uncommon,BNG,153/165,No
"Reap What Is Sown",4,51867,Uncommon,BNG,154/165,No
"Siren of the Silent Song",4,51861,Uncommon,BNG,155/165,No
"Xenagos, God of Revels",1,51745,Mythic Rare,BNG,156/165,No
"Astral Cornucopia",4,51737,Rare,BNG,157/165,No
"Gorgon's Head",4,51559,Uncommon,BNG,158/165,No
"Heroes' Podium",4,51873,Rare,BNG,159/165,No
"Pillar of War",4,51711,Uncommon,BNG,160/165,No
"Siren Song Lyre",4,51713,Uncommon,BNG,161/165,No
"Springleaf Drum",4,51871,Uncommon,BNG,162/165,No
"Temple of Enlightenment",1,51562,Rare,BNG,163/165,Yes
"Temple of Enlightenment",4,51561,Rare,BNG,163/165,No
"Temple of Malice",4,51563,Rare,BNG,164/165,No
"Temple of Plenty",4,51565,Rare,BNG,165/165,No
"Arcane Melee",1,51204,Rare,C13,29/356,No
"Echo Mage",1,51072,Rare,C13,43/356,No
"Propaganda",4,51436,Uncommon,C13,53/356,No
